job_id,job_title,company,location,experience_level,work_type,salary_usd,skills,year,month,posted_date
174,Computer Vision Engineer,Meta,Singapore,Senior,Hybrid,173576.0,"TensorFlow, Machine Learning, Tableau, AWS, Transformers",2022,4,2022-04-19
175,Machine Learning Engineer,Accenture,"London, UK",Lead,Remote,214079.0,"Hadoop, Git, scikit-learn, GCP, Java, NumPy, Machine Learning",2025,12,2025-12-24
176,Machine Learning Engineer,Wipro,"Austin, TX",Entry,Remote,105749.0,"scikit-learn, Airflow, Transformers",2022,5,2022-05-26
177,AI Architect,IBM,"Austin, TX",Lead,Hybrid,241175.0,"Git, Deep Learning, Statistics, Airflow, Computer Vision, Pandas, TensorFlow, Linux",2023,7,2023-07-23
178,NLP Engineer,Microsoft,"Austin, TX",Mid,Remote,145863.0,"Data Engineering, NumPy, Tableau, NLP, MLOps",2022,7,2022-07-15
179,LLM Engineer,Adobe,"San Francisco, CA",Entry,Hybrid,97550.0,"Transformers, Git, Python, Docker, Azure, GCP, Java",2022,9,2022-09-08
180,LLM Engineer,Amazon,"Austin, TX",Entry,Remote,133636.0,"Docker, Machine Learning, Kubernetes, Azure, MLOps, A/B Testing",2023,2,2023-02-12
181,Data Scientist,Meta,Remote,Senior,Remote,158251.0,"MLOps, LLM, Python",2025,6,2025-06-27
182,MLOps Engineer,Accenture,"Seattle, WA",Mid,Onsite,106580.0,"MLOps, LLM, Transformers, Java, Pandas, NLP, Hadoop, Kubernetes",2023,7,2023-07-11
183,Data Scientist,Infosys,"Los Angeles, CA",Senior,Remote,128283.0,"Tableau, Airflow, NumPy, PyTorch, Feature Engineering, Statistics",2023,9,2023-09-06
184,Deep Learning Engineer,Airbnb,"Mumbai, India",Mid,Hybrid,40521.0,"Statistics, Machine Learning, FastAPI, scikit-learn, Hadoop, Java",2024,4,2024-04-09
185,MLOps Engineer,Infosys,"Pune, India",Entry,Onsite,23379.0,"Airflow, Java, FastAPI, Tableau, SQL, Scala",2025,12,2025-12-26
186,LLM Engineer,DeepMind,"San Francisco, CA",Senior,Hybrid,193522.0,"Kubernetes, TensorFlow, Airflow, scikit-learn, Linux",2023,2,2023-02-09
187,Data Scientist,Wipro,Remote,Senior,Remote,155559.0,"Airflow, Feature Engineering, Java, Docker, Pandas",2025,8,2025-08-04
188,Data Scientist,Samsung,"San Francisco, CA",Senior,Hybrid,145913.0,"LLM, scikit-learn, Feature Engineering, Azure, Scala",2024,8,2024-08-04
189,AI Engineer,Infosys,"Seattle, WA",Mid,Onsite,117239.0,"SQL, scikit-learn, NLP",2025,3,2025-03-24
190,Data Scientist,Amazon,"New York, NY",Mid,Onsite,94258.0,"Airflow, AWS, Linux, SQL",2025,4,2025-04-15
191,LLM Engineer,OpenAI,"Bengaluru, India",Mid,Onsite,36967.0,"NLP, AWS, NumPy",2024,8,2024-08-04
192,Data Scientist,JPMorgan,"Chicago, IL",Senior,Hybrid,,"Airflow, Computer Vision, Pandas, AWS, Linux, Spark, LLM",2023,11,2023-11-23
193,NLP Engineer,Samsung,Remote,Senior,Remote,,"LLM, Computer Vision, AWS, NumPy",2025,9,2025-09-13
194,AI Engineer,Microsoft,"Austin, TX",Mid,Hybrid,110991.0,"AWS, Kubernetes, R, Docker, Machine Learning, Deep Learning, Java, FastAPI",2024,1,2024-01-28
195,AI Engineer,Google,"San Francisco, CA",Senior,Onsite,170215.0,"R, FastAPI, Scala, Azure, Pandas, Java, Spark",2024,2,2024-02-19
196,Machine Learning Engineer,TCS,"Seattle, WA",Mid,Hybrid,139358.0,"Feature Engineering, R, Java, Computer Vision",2024,5,2024-05-25
197,LLM Engineer,Goldman Sachs,"Chicago, IL",Senior,Onsite,159344.0,"Azure, Linux, NLP, NumPy, FastAPI, Transformers",2025,5,2025-05-28
198,AI Architect,Salesforce,"Austin, TX",Senior,Hybrid,201448.0,"Hadoop, Azure, Pandas",2025,10,2025-10-21
199,AI Engineer,Snowflake,"Pune, India",Senior,Onsite,47015.0,"Pandas, Tableau, Kubernetes, R, Scala, Docker, Data Engineering",2024,9,2024-09-22
200,NLP Engineer,Microsoft,"Hyderabad, India",Mid,Remote,30006.0,"MLOps, Hadoop, Docker, Transformers, Airflow",2024,10,2024-10-21
201,Data Scientist,Nvidia,"Boston, MA",Senior,Onsite,153519.0,"Airflow, Java, Tableau",2025,6,2025-06-15
202,Data Analyst,Apple,"San Francisco, CA",Senior,Hybrid,112919.0,"Feature Engineering, Pandas, Machine Learning, Airflow, Tableau, GCP, NLP, Azure",2025,8,2025-08-09
203,Data Scientist,Meta,"Chicago, IL",Entry,Onsite,94013.0,"PyTorch, TensorFlow, NLP, Feature Engineering, SQL",2023,3,2023-03-15
204,AI Engineer,Goldman Sachs,"Boston, MA",Lead,Onsite,228670.0,"LLM, Kubernetes, Tableau, TensorFlow, Transformers, AWS, MLOps, A/B Testing",2024,11,2024-11-06
205,Machine Learning Engineer,Palantir,"Hyderabad, India",Senior,Hybrid,39777.0,"NLP, Python, Azure",2024,3,2024-03-19
206,Data Scientist,Cohere,"San Francisco, CA",Senior,Onsite,130634.0,"MLOps, A/B Testing, Machine Learning, Computer Vision, GCP, TensorFlow",2025,2,2025-02-04
207,Data Scientist,Tesla,"San Francisco, CA",Senior,Onsite,156297.0,"Docker, Machine Learning, Scala, Python",2024,3,2024-03-15
208,AI Engineer,Amazon,"Hyderabad, India",Lead,Hybrid,60344.0,"Azure, Deep Learning, NLP, Machine Learning, Git, PyTorch",2024,7,2024-07-12
209,Data Analyst,Apple,"San Francisco, CA",Mid,Remote,87917.0,"Statistics, SQL, LLM, NLP, Power BI, R, Feature Engineering",2023,7,2023-07-10
210,MLOps Engineer,HCL Technologies,"Pune, India",Mid,Remote,48642.0,"R, Machine Learning, Scala, Python",2025,6,2025-06-05
211,AI Engineer,McKinsey,"Boston, MA",Mid,Remote,139440.0,"Machine Learning, SQL, Scala, Python, MLOps, NLP",2022,1,2022-01-26
212,AI Engineer,Meta,"Hyderabad, India",Senior,Hybrid,53052.0,"Deep Learning, Docker, Tableau, TensorFlow, Java, A/B Testing",2024,4,2024-04-26
213,Machine Learning Engineer,Apple,Remote,Senior,Hybrid,189684.0,"Machine Learning, LLM, Linux, NumPy, R, Computer Vision, SQL, Data Engineering",2022,7,2022-07-04
214,AI Engineer,Snowflake,"Seattle, WA",Senior,Hybrid,179784.0,"Python, MLOps, Kubernetes",2024,6,2024-06-17
215,LLM Engineer,Accenture,"Seattle, WA",Mid,Hybrid,134222.0,"Computer Vision, SQL, scikit-learn, Linux, Tableau",2024,5,2024-05-23
216,AI Product Manager,Palantir,"Los Angeles, CA",Mid,Remote,135511.0,"Kubernetes, NumPy, Scala, MLOps, Git, PyTorch, Statistics",2025,2,2025-02-08
217,Deep Learning Engineer,Google,"Berlin, Germany",Entry,Remote,,"Git, Docker, AWS, TensorFlow, FastAPI",2023,4,2023-04-14
218,Computer Vision Engineer,Apple,"London, UK",Senior,Remote,162011.0,"PyTorch, AWS, Spark, Airflow, Power BI, SQL, GCP, TensorFlow",2025,5,2025-05-25
219,AI Research Scientist,Apple,Remote,Entry,Remote,97942.0,"LLM, Hadoop, Feature Engineering, AWS, Statistics, Java, Git",2025,12,2025-12-18
220,NLP Engineer,Meta,"San Francisco, CA",Mid,Remote,125420.0,"Python, scikit-learn, Git, LLM, NLP",2023,4,2023-04-14
221,LLM Engineer,Google,"Sydney, Australia",Senior,Remote,227760.0,"Scala, FastAPI, NumPy, Feature Engineering",2025,2,2025-02-19
222,Machine Learning Engineer,Microsoft,"London, UK",Entry,Hybrid,74644.0,"MLOps, Hadoop, Statistics, Scala, Linux, Kubernetes",2025,7,2025-07-23
223,AI Research Scientist,Apple,"Boston, MA",Mid,Onsite,155858.0,"NLP, Docker, Kubernetes, Data Engineering",2024,7,2024-07-04
224,LLM Engineer,ByteDance,"New York, NY",Mid,Remote,112503.0,"Deep Learning, Kubernetes, LLM",2025,12,2025-12-20
225,Machine Learning Engineer,McKinsey,"Seattle, WA",Entry,Remote,90752.0,"Airflow, Java, PyTorch, LLM, Power BI",2025,3,2025-03-01
226,Data Analyst,JPMorgan,Remote,Mid,Remote,93619.0,"MLOps, Computer Vision, Python",2022,4,2022-04-05
227,Data Scientist,Nvidia,"Bengaluru, India",Lead,Remote,50562.0,"Power BI, Machine Learning, SQL, TensorFlow, NLP, Data Engineering, Transformers",2024,3,2024-03-03
228,Computer Vision Engineer,Deloitte,"Austin, TX",Entry,Hybrid,82060.0,"Linux, Airflow, R, SQL",2024,7,2024-07-06
229,AI Engineer,Qualcomm,"Seattle, WA",Mid,Remote,119298.0,"Hadoop, Statistics, R, Azure, Data Engineering, Tableau, Scala",2022,5,2022-05-13
230,Machine Learning Engineer,Amazon,"Toronto, Canada",Mid,Hybrid,144062.0,"SQL, Git, Pandas, Hadoop, Tableau, Airflow, A/B Testing",2024,10,2024-10-17
231,Data Scientist,Meta,"San Francisco, CA",Senior,Remote,134298.0,"PyTorch, A/B Testing, Scala, Pandas, Spark",2025,2,2025-02-08
232,MLOps Engineer,Meta,"London, UK",Lead,Remote,189600.0,"Git, Pandas, AWS, Hadoop",2024,12,2024-12-23
233,AI Engineer,Databricks,"Bengaluru, India",Mid,Hybrid,36739.0,"GCP, R, LLM, AWS",2024,2,2024-02-02
234,Data Scientist,Amazon,"Chicago, IL",Entry,Onsite,76694.0,"MLOps, scikit-learn, AWS, Transformers",2022,3,2022-03-19
235,Deep Learning Engineer,Microsoft,"San Francisco, CA",Mid,Remote,171994.0,"NumPy, Airflow, NLP",2024,6,2024-06-05
236,AI Product Manager,Wipro,"Boston, MA",Senior,Hybrid,170772.0,"AWS, Pandas, Spark, Git, LLM",2025,5,2025-05-05
237,Machine Learning Engineer,Google,"Bengaluru, India",Senior,Onsite,36074.0,"TensorFlow, AWS, Transformers, Feature Engineering, Airflow, LLM, Computer Vision",2024,2,2024-02-16
238,Machine Learning Engineer,Wipro,"New York, NY",Lead,Remote,211836.0,"scikit-learn, Data Engineering, Python",2023,4,2023-04-23
239,Machine Learning Engineer,Meta,"San Francisco, CA",Entry,Remote,88560.0,"FastAPI, Kubernetes, Scala, Hadoop, Data Engineering, GCP, AWS, Tableau",2024,8,2024-08-26
240,AI Research Scientist,DeepMind,"Bengaluru, India",Entry,Remote,32098.0,"Statistics, SQL, Transformers",2023,2,2023-02-03
241,AI Engineer,Intel,"New York, NY",Entry,Onsite,85286.0,"scikit-learn, A/B Testing, SQL",2024,11,2024-11-06
242,MLOps Engineer,Nvidia,"San Francisco, CA",Mid,Onsite,117164.0,"Power BI, Statistics, LLM, Computer Vision, PyTorch, SQL",2024,9,2024-09-27
243,LLM Engineer,Google,"San Francisco, CA",Entry,Onsite,106855.0,"A/B Testing, GCP, NLP, Python, R, Deep Learning, Transformers, Docker",2025,8,2025-08-28
244,Machine Learning Engineer,HCL Technologies,"Los Angeles, CA",Lead,Remote,228726.0,"Git, AWS, NumPy, Data Engineering, GCP, Java, Deep Learning, Spark",2022,8,2022-08-15
245,Data Scientist,McKinsey,Remote,Entry,Hybrid,71216.0,"Deep Learning, Pandas, FastAPI",2025,10,2025-10-08
246,LLM Engineer,McKinsey,"London, UK",Mid,Hybrid,133900.0,"Hadoop, A/B Testing, LLM, TensorFlow, GCP, Data Engineering",2025,1,2025-01-17
247,LLM Engineer,Adobe,Remote,Lead,Remote,204632.0,"AWS, Kubernetes, Azure, Airflow, NLP, Machine Learning",2022,2,2022-02-22
248,AI Engineer,Goldman Sachs,Remote,Senior,Remote,153676.0,"Machine Learning, Deep Learning, Git, Tableau, GCP, A/B Testing, Kubernetes, MLOps",2024,1,2024-01-26
249,Deep Learning Engineer,Databricks,"Pune, India",Entry,Remote,33524.0,"NLP, Scala, Java, Airflow, Docker, Linux, Tableau",2025,7,2025-07-09
250,AI Engineer,IBM,Remote,Entry,Remote,98830.0,"Airflow, TensorFlow, scikit-learn, Hadoop",2022,8,2022-08-09
251,Computer Vision Engineer,Google,"London, UK",Mid,Remote,110754.0,"NLP, Spark, MLOps, Docker, NumPy, Java",2025,6,2025-06-09
252,Deep Learning Engineer,Snowflake,"San Francisco, CA",Mid,Onsite,151867.0,"R, NumPy, PyTorch, Power BI, Airflow, Deep Learning",2022,12,2022-12-17
253,AI Engineer,TCS,"Chicago, IL",Senior,Remote,209214.0,"PyTorch, Hadoop, TensorFlow, Feature Engineering",2022,6,2022-06-23
254,Data Scientist,OpenAI,"Los Angeles, CA",Mid,Onsite,129472.0,"SQL, Hadoop, NumPy, Java, LLM, Spark, Deep Learning, A/B Testing",2024,6,2024-06-12
255,Machine Learning Engineer,Intel,"Hyderabad, India",Senior,Remote,38967.0,"PyTorch, Kubernetes, Azure, Linux, Computer Vision, Transformers",2023,4,2023-04-09
256,MLOps Engineer,Adobe,"Berlin, Germany",Lead,Hybrid,174061.0,"MLOps, AWS, Python, Computer Vision, Scala, LLM",2025,5,2025-05-23
257,Data Analyst,DeepMind,"Boston, MA",Mid,Remote,95388.0,"Azure, Feature Engineering, LLM, Scala, Airflow",2024,1,2024-01-17
258,AI Architect,ByteDance,"London, UK",Senior,Hybrid,181002.0,"LLM, NLP, A/B Testing, Machine Learning, scikit-learn",2025,11,2025-11-11
259,AI Research Scientist,Meta,"Hyderabad, India",Lead,Remote,66060.0,"Scala, Hadoop, PyTorch, Airflow",2025,11,2025-11-05
260,Deep Learning Engineer,DeepMind,"Sydney, Australia",Mid,Hybrid,149516.0,"TensorFlow, GCP, scikit-learn, NumPy, Pandas, Computer Vision",2025,11,2025-11-26
261,AI Engineer,Baidu,"Austin, TX",Mid,Remote,115984.0,"AWS, Statistics, NLP, Hadoop, Machine Learning, NumPy, MLOps, Data Engineering",2025,3,2025-03-22
262,Computer Vision Engineer,DeepMind,"New York, NY",Mid,Onsite,129567.0,"scikit-learn, NumPy, Power BI, Statistics, Docker, Spark",2025,8,2025-08-02
263,AI Research Scientist,Databricks,"Amsterdam, Netherlands",Entry,Onsite,63548.0,"Computer Vision, Git, LLM, Azure, SQL, Linux, Data Engineering",2023,4,2023-04-11
264,AI Engineer,Stripe,Singapore,Mid,Remote,114458.0,"AWS, Deep Learning, R, Kubernetes, Transformers, Java, A/B Testing, Feature Engineering",2022,8,2022-08-09
265,Data Scientist,TCS,Remote,Entry,Onsite,80678.0,"MLOps, Linux, Airflow",2024,8,2024-08-13
266,Machine Learning Engineer,Uber,"Hyderabad, India",Lead,Onsite,49329.0,"GCP, SQL, Python, Transformers, NumPy, Computer Vision, Data Engineering",2025,6,2025-06-10
267,Machine Learning Engineer,OpenAI,Remote,Entry,Onsite,115044.0,"Statistics, Feature Engineering, Scala, scikit-learn, Linux",2025,3,2025-03-11
268,AI Architect,IBM,"Hyderabad, India",Entry,Onsite,25931.0,"SQL, Spark, Java, NumPy, Machine Learning, NLP",2025,10,2025-10-17
269,Machine Learning Engineer,OpenAI,"Bengaluru, India",Entry,Onsite,25513.0,"PyTorch, NLP, SQL, Computer Vision, FastAPI",2024,2,2024-02-18
270,Data Scientist,Infosys,"New York, NY",Senior,Remote,149509.0,"NLP, Tableau, MLOps, Azure, FastAPI, Data Engineering",2023,12,2023-12-20
271,Machine Learning Engineer,Microsoft,"San Francisco, CA",Mid,Remote,156237.0,"Scala, GCP, Pandas, FastAPI, Statistics",2023,9,2023-09-16
272,Computer Vision Engineer,Infosys,"Los Angeles, CA",Mid,Remote,108014.0,"Computer Vision, R, Docker",2025,9,2025-09-03
273,Deep Learning Engineer,Microsoft,"Seattle, WA",Mid,Onsite,155894.0,"Power BI, Feature Engineering, PyTorch, NLP, AWS",2025,5,2025-05-12
274,NLP Engineer,Apple,"Hyderabad, India",Entry,Onsite,,"Python, MLOps, Kubernetes",2024,8,2024-08-20
275,Data Scientist,Wipro,"Austin, TX",Mid,Remote,101631.0,"Feature Engineering, Tableau, Git, Pandas, Linux, Hadoop",2025,11,2025-11-26
276,Machine Learning Engineer,Microsoft,"Hyderabad, India",Lead,Onsite,61232.0,"FastAPI, A/B Testing, Data Engineering",2023,7,2023-07-25
277,AI Engineer,Google,"Bengaluru, India",Senior,Onsite,47805.0,"A/B Testing, R, Computer Vision, FastAPI",2024,2,2024-02-09
278,MLOps Engineer,Google,"Berlin, Germany",Mid,Hybrid,110243.0,"Spark, scikit-learn, NLP, Azure, Java, NumPy, Computer Vision, Hadoop",2024,11,2024-11-21
279,AI Engineer,McKinsey,Remote,Lead,Remote,204700.0,"Kubernetes, Java, A/B Testing, Linux, Hadoop, R, Deep Learning, TensorFlow",2025,6,2025-06-08
280,Data Scientist,Meta,"Los Angeles, CA",Mid,Remote,109873.0,"Deep Learning, Feature Engineering, Data Engineering, R",2024,2,2024-02-16
281,Deep Learning Engineer,Google,"Boston, MA",Entry,Hybrid,100145.0,"LLM, Java, Azure",2025,8,2025-08-11
282,AI Engineer,Google,"New York, NY",Mid,Hybrid,140868.0,"A/B Testing, NumPy, Data Engineering, PyTorch, Scala, Git, scikit-learn",2023,6,2023-06-12
283,NLP Engineer,ByteDance,"Seattle, WA",Mid,Hybrid,147837.0,"Kubernetes, R, MLOps",2025,12,2025-12-24
284,AI Engineer,Meta,"New York, NY",Entry,Onsite,80250.0,"Feature Engineering, GCP, scikit-learn, NLP",2025,1,2025-01-21
285,AI Research Scientist,Databricks,"Pune, India",Mid,Hybrid,50640.0,"MLOps, R, Python, Power BI, NumPy, SQL, Tableau",2025,10,2025-10-16
286,Computer Vision Engineer,TCS,Singapore,Senior,Remote,127688.0,"NLP, Git, Transformers, Java",2025,7,2025-07-20
287,Computer Vision Engineer,TCS,"Seattle, WA",Lead,Onsite,199302.0,"MLOps, Scala, FastAPI, LLM, Pandas, Data Engineering",2025,5,2025-05-27
288,Deep Learning Engineer,JPMorgan,"Hyderabad, India",Lead,Hybrid,63790.0,"Azure, Statistics, Pandas, MLOps",2025,11,2025-11-06
289,LLM Engineer,Infosys,"Seattle, WA",Entry,Remote,104147.0,"FastAPI, Statistics, Linux, Airflow, Python, Power BI",2023,7,2023-07-05
290,Machine Learning Engineer,Google,"Seattle, WA",Senior,Onsite,157481.0,"Power BI, Docker, PyTorch, Pandas, Airflow, Java, NLP, Git",2024,6,2024-06-27
291,AI Engineer,Snowflake,"Bengaluru, India",Senior,Remote,45523.0,"Git, Hadoop, Statistics, Pandas, scikit-learn, SQL, GCP, Linux",2024,11,2024-11-11
292,Data Analyst,Google,"Hyderabad, India",Mid,Onsite,21812.0,"Spark, NumPy, GCP, Git, Java, NLP",2023,3,2023-03-22
293,Machine Learning Engineer,ByteDance,"Hyderabad, India",Entry,Remote,25030.0,"Power BI, MLOps, Kubernetes, Python, scikit-learn",2024,3,2024-03-02
294,Machine Learning Engineer,Apple,"San Francisco, CA",Lead,Hybrid,228324.0,"LLM, R, Pandas, TensorFlow, Airflow, Java, Kubernetes, Power BI",2023,3,2023-03-17
295,Machine Learning Engineer,Adobe,"Boston, MA",Mid,Remote,138906.0,"Azure, scikit-learn, NumPy, Statistics",2023,10,2023-10-17
296,AI Engineer,Airbnb,"Hyderabad, India",Senior,Remote,42807.0,"Data Engineering, Hadoop, TensorFlow, Transformers, Git",2025,2,2025-02-13
297,Data Scientist,Wipro,"San Francisco, CA",Mid,Onsite,127636.0,"Java, Data Engineering, R, SQL, Docker, Scala, Transformers",2023,9,2023-09-03
298,Data Analyst,Amazon,"Mumbai, India",Mid,Remote,24038.0,"Azure, Linux, NLP",2023,12,2023-12-24
299,NLP Engineer,DeepMind,"Amsterdam, Netherlands",Senior,Remote,174180.0,"scikit-learn, TensorFlow, Deep Learning, Java, SQL, R",2025,9,2025-09-03
300,LLM Engineer,Amazon,"Seattle, WA",Mid,Hybrid,150039.0,"Transformers, SQL, Git, scikit-learn, PyTorch, Tableau",2022,12,2022-12-20
301,Machine Learning Engineer,Wipro,"San Francisco, CA",Senior,Remote,153268.0,"NLP, Statistics, LLM, R, TensorFlow, Docker, Git",2025,7,2025-07-13
302,NLP Engineer,Google,"New York, NY",Mid,Hybrid,115851.0,"Statistics, Docker, LLM, scikit-learn, Data Engineering, Airflow, Linux",2025,6,2025-06-01
303,LLM Engineer,Airbnb,"San Francisco, CA",Entry,Hybrid,109784.0,"Deep Learning, LLM, Azure, NumPy, A/B Testing, Data Engineering, Feature Engineering",2024,7,2024-07-21
304,AI Research Scientist,Microsoft,"New York, NY",Senior,Remote,197476.0,"AWS, PyTorch, Feature Engineering",2024,2,2024-02-10
305,MLOps Engineer,Meta,"New York, NY",Senior,Onsite,,"MLOps, Hadoop, NLP, Statistics, Machine Learning",2025,6,2025-06-16
306,AI Engineer,Snowflake,"Seattle, WA",Senior,Hybrid,169097.0,"Transformers, Linux, Kubernetes, Python, Hadoop",2025,12,2025-12-24
307,MLOps Engineer,Meta,"Austin, TX",Senior,Remote,175073.0,"Feature Engineering, Data Engineering, Pandas, Git, Docker, Hadoop",2024,3,2024-03-21
308,MLOps Engineer,McKinsey,"Berlin, Germany",Entry,Hybrid,79709.0,"Machine Learning, SQL, Java, Airflow, Azure",2025,9,2025-09-09
309,LLM Engineer,Goldman Sachs,"Los Angeles, CA",Senior,Remote,189952.0,"Statistics, MLOps, Feature Engineering, Java",2024,7,2024-07-12
310,LLM Engineer,Anthropic,"Berlin, Germany",Senior,Hybrid,173925.0,"Java, MLOps, Data Engineering, Kubernetes",2023,10,2023-10-22
311,AI Research Scientist,Microsoft,"Hyderabad, India",Lead,Remote,61081.0,"Spark, Machine Learning, Power BI, AWS, Computer Vision, SQL",2025,9,2025-09-26
312,AI Engineer,IBM,"Boston, MA",Entry,Onsite,106677.0,"NLP, Scala, Tableau, Power BI, AWS",2024,7,2024-07-12
313,LLM Engineer,AMD,"San Francisco, CA",Mid,Onsite,,"Scala, Airflow, Pandas, R",2025,10,2025-10-01
314,LLM Engineer,Microsoft,"New York, NY",Entry,Hybrid,110585.0,"Docker, AWS, Kubernetes, NumPy",2024,2,2024-02-22
315,Data Scientist,Accenture,"Hyderabad, India",Mid,Hybrid,37308.0,"Kubernetes, FastAPI, SQL, Hadoop",2022,10,2022-10-19
316,Machine Learning Engineer,Palantir,"San Francisco, CA",Senior,Remote,170628.0,"AWS, Scala, Airflow, SQL, Statistics",2025,4,2025-04-15
317,MLOps Engineer,IBM,"Los Angeles, CA",Mid,Hybrid,128521.0,"AWS, Java, Power BI, Kubernetes",2025,6,2025-06-15
318,LLM Engineer,Google,"Austin, TX",Entry,Remote,96998.0,"Java, FastAPI, Docker, LLM, PyTorch, Deep Learning, Hadoop",2025,10,2025-10-02
319,AI Research Scientist,Uber,"Hyderabad, India",Entry,Hybrid,30252.0,"Python, Linux, FastAPI, AWS, Java, SQL, Pandas",2024,4,2024-04-26
320,LLM Engineer,TCS,"Austin, TX",Senior,Onsite,,"NLP, Linux, MLOps, R, Hadoop, Git, Computer Vision, TensorFlow",2023,9,2023-09-14
321,Data Scientist,Google,"Hyderabad, India",Entry,Hybrid,23567.0,"Python, Git, Azure, Pandas, Airflow, Kubernetes, R",2024,3,2024-03-14
322,MLOps Engineer,Meta,"Berlin, Germany",Mid,Remote,127284.0,"Airflow, Azure, FastAPI, A/B Testing, AWS",2024,9,2024-09-16
323,Data Scientist,Apple,"Austin, TX",Senior,Hybrid,132746.0,"Computer Vision, Spark, Data Engineering, Airflow, Pandas, Deep Learning, PyTorch, NLP",2024,6,2024-06-26
324,LLM Engineer,Infosys,"Bengaluru, India",Entry,Onsite,35292.0,"Deep Learning, Docker, A/B Testing",2025,7,2025-07-03
325,Machine Learning Engineer,Amazon,"San Francisco, CA",Entry,Remote,84586.0,"Scala, Statistics, PyTorch, A/B Testing, Git, FastAPI",2023,8,2023-08-15
326,Machine Learning Engineer,JPMorgan,"Amsterdam, Netherlands",Mid,Remote,113792.0,"Java, Spark, Kubernetes, scikit-learn, SQL, AWS, Computer Vision",2025,3,2025-03-03
327,AI Architect,TCS,"Austin, TX",Mid,Hybrid,176313.0,"Python, Machine Learning, Deep Learning, Tableau, Docker, NumPy, FastAPI",2024,10,2024-10-12
328,AI Engineer,Accenture,"New York, NY",Lead,Hybrid,222284.0,"Python, Power BI, AWS, Azure, Java, PyTorch",2024,9,2024-09-10
329,Data Scientist,Microsoft,"Chicago, IL",Mid,Hybrid,123827.0,"Power BI, Data Engineering, Git, Statistics, Hadoop, R, Computer Vision",2025,8,2025-08-22
