job_id,job_title,company,location,experience_level,work_type,salary_usd,skills,year,month,posted_date,salary_band
169,Data Analyst,Uber,"London, UK",Entry,Onsite,58039,"Python, FastAPI, MLOps",2025,4,2025-04-03,<70K
170,Deep Learning Engineer,Google,"Los Angeles, CA",Mid,Hybrid,124426,"A/B Testing, R, SQL, Python, Tableau, Feature Engineering, Azure, Scala",2022,12,2022-12-09,100-130K
171,LLM Engineer,Meta,"Los Angeles, CA",Senior,Hybrid,159223,"NLP, Scala, Docker, Hadoop",2023,9,2023-09-09,130-160K
172,NLP Engineer,Meta,"Austin, TX",Mid,Hybrid,124774,"Hadoop, Spark, LLM, scikit-learn, FastAPI, Linux, TensorFlow",2025,11,2025-11-25,100-130K
173,Machine Learning Engineer,Nvidia,"Austin, TX",Mid,Hybrid,131967,"Kubernetes, Deep Learning, R, Linux, Azure, Transformers, Airflow, Scala",2024,2,2024-02-17,130-160K
174,Computer Vision Engineer,Meta,Singapore,Senior,Hybrid,173576,"TensorFlow, Machine Learning, Tableau, AWS, Transformers",2022,4,2022-04-19,160K+
175,Machine Learning Engineer,Accenture,"London, UK",Lead,Remote,214079,"Hadoop, Git, scikit-learn, GCP, Java, NumPy, Machine Learning",2025,12,2025-12-24,160K+
176,Machine Learning Engineer,Wipro,"Austin, TX",Entry,Remote,105749,"scikit-learn, Airflow, Transformers",2022,5,2022-05-26,100-130K
177,AI Architect,IBM,"Austin, TX",Lead,Hybrid,241175,"Git, Deep Learning, Statistics, Airflow, Computer Vision, Pandas, TensorFlow, Linux",2023,7,2023-07-23,160K+
178,NLP Engineer,Microsoft,"Austin, TX",Mid,Remote,145863,"Data Engineering, NumPy, Tableau, NLP, MLOps",2022,7,2022-07-15,130-160K
179,LLM Engineer,Adobe,"San Francisco, CA",Entry,Hybrid,97550,"Transformers, Git, Python, Docker, Azure, GCP, Java",2022,9,2022-09-08,70-100K
180,LLM Engineer,Amazon,"Austin, TX",Entry,Remote,133636,"Docker, Machine Learning, Kubernetes, Azure, MLOps, A/B Testing",2023,2,2023-02-12,130-160K
181,Data Scientist,Meta,Remote,Senior,Remote,158251,"MLOps, LLM, Python",2025,6,2025-06-27,130-160K
182,MLOps Engineer,Accenture,"Seattle, WA",Mid,Onsite,106580,"MLOps, LLM, Transformers, Java, Pandas, NLP, Hadoop, Kubernetes",2023,7,2023-07-11,100-130K
183,Data Scientist,Infosys,"Los Angeles, CA",Senior,Remote,128283,"Tableau, Airflow, NumPy, PyTorch, Feature Engineering, Statistics",2023,9,2023-09-06,100-130K
184,Deep Learning Engineer,Airbnb,"Mumbai, India",Mid,Hybrid,40521,"Statistics, Machine Learning, FastAPI, scikit-learn, Hadoop, Java",2024,4,2024-04-09,<70K
185,MLOps Engineer,Infosys,"Pune, India",Entry,Onsite,23379,"Airflow, Java, FastAPI, Tableau, SQL, Scala",2025,12,2025-12-26,<70K
186,LLM Engineer,DeepMind,"San Francisco, CA",Senior,Hybrid,193522,"Kubernetes, TensorFlow, Airflow, scikit-learn, Linux",2023,2,2023-02-09,160K+
187,Data Scientist,Wipro,Remote,Senior,Remote,155559,"Airflow, Feature Engineering, Java, Docker, Pandas",2025,8,2025-08-04,130-160K
188,Data Scientist,Samsung,"San Francisco, CA",Senior,Hybrid,145913,"LLM, scikit-learn, Feature Engineering, Azure, Scala",2024,8,2024-08-04,130-160K
189,AI Engineer,Infosys,"Seattle, WA",Mid,Onsite,117239,"SQL, scikit-learn, NLP",2025,3,2025-03-24,100-130K
190,Data Scientist,Amazon,"New York, NY",Mid,Onsite,94258,"Airflow, AWS, Linux, SQL",2025,4,2025-04-15,70-100K
191,LLM Engineer,OpenAI,"Bengaluru, India",Mid,Onsite,36967,"NLP, AWS, NumPy",2024,8,2024-08-04,<70K
192,Data Scientist,JPMorgan,"Chicago, IL",Senior,Hybrid,113329,"Airflow, Computer Vision, Pandas, AWS, Linux, Spark, LLM",2023,11,2023-11-23,100-130K
193,NLP Engineer,Samsung,Remote,Senior,Remote,124774,"LLM, Computer Vision, AWS, NumPy",2025,9,2025-09-13,100-130K
194,AI Engineer,Microsoft,"Austin, TX",Mid,Hybrid,110991,"AWS, Kubernetes, R, Docker, Machine Learning, Deep Learning, Java, FastAPI",2024,1,2024-01-28,100-130K
195,AI Engineer,Google,"San Francisco, CA",Senior,Onsite,170215,"R, FastAPI, Scala, Azure, Pandas, Java, Spark",2024,2,2024-02-19,160K+
196,Machine Learning Engineer,TCS,"Seattle, WA",Mid,Hybrid,139358,"Feature Engineering, R, Java, Computer Vision",2024,5,2024-05-25,130-160K
197,LLM Engineer,Goldman Sachs,"Chicago, IL",Senior,Onsite,159344,"Azure, Linux, NLP, NumPy, FastAPI, Transformers",2025,5,2025-05-28,130-160K
198,AI Architect,Salesforce,"Austin, TX",Senior,Hybrid,201448,"Hadoop, Azure, Pandas",2025,10,2025-10-21,160K+
199,AI Engineer,Snowflake,"Pune, India",Senior,Onsite,47015,"Pandas, Tableau, Kubernetes, R, Scala, Docker, Data Engineering",2024,9,2024-09-22,<70K
200,NLP Engineer,Microsoft,"Hyderabad, India",Mid,Remote,30006,"MLOps, Hadoop, Docker, Transformers, Airflow",2024,10,2024-10-21,<70K
201,Data Scientist,Nvidia,"Boston, MA",Senior,Onsite,153519,"Airflow, Java, Tableau",2025,6,2025-06-15,130-160K
202,Data Analyst,Apple,"San Francisco, CA",Senior,Hybrid,112919,"Feature Engineering, Pandas, Machine Learning, Airflow, Tableau, GCP, NLP, Azure",2025,8,2025-08-09,100-130K
203,Data Scientist,Meta,"Chicago, IL",Entry,Onsite,94013,"PyTorch, TensorFlow, NLP, Feature Engineering, SQL",2023,3,2023-03-15,70-100K
204,AI Engineer,Goldman Sachs,"Boston, MA",Lead,Onsite,228670,"LLM, Kubernetes, Tableau, TensorFlow, Transformers, AWS, MLOps, A/B Testing",2024,11,2024-11-06,160K+
205,Machine Learning Engineer,Palantir,"Hyderabad, India",Senior,Hybrid,39777,"NLP, Python, Azure",2024,3,2024-03-19,<70K
206,Data Scientist,Cohere,"San Francisco, CA",Senior,Onsite,130634,"MLOps, A/B Testing, Machine Learning, Computer Vision, GCP, TensorFlow",2025,2,2025-02-04,130-160K
207,Data Scientist,Tesla,"San Francisco, CA",Senior,Onsite,156297,"Docker, Machine Learning, Scala, Python",2024,3,2024-03-15,130-160K
208,AI Engineer,Amazon,"Hyderabad, India",Lead,Hybrid,60344,"Azure, Deep Learning, NLP, Machine Learning, Git, PyTorch",2024,7,2024-07-12,<70K
209,Data Analyst,Apple,"San Francisco, CA",Mid,Remote,87917,"Statistics, SQL, LLM, NLP, Power BI, R, Feature Engineering",2023,7,2023-07-10,70-100K
210,MLOps Engineer,HCL Technologies,"Pune, India",Mid,Remote,48642,"R, Machine Learning, Scala, Python",2025,6,2025-06-05,<70K
211,AI Engineer,McKinsey,"Boston, MA",Mid,Remote,139440,"Machine Learning, SQL, Scala, Python, MLOps, NLP",2022,1,2022-01-26,130-160K
212,AI Engineer,Meta,"Hyderabad, India",Senior,Hybrid,53052,"Deep Learning, Docker, Tableau, TensorFlow, Java, A/B Testing",2024,4,2024-04-26,<70K
213,Machine Learning Engineer,Apple,Remote,Senior,Hybrid,189684,"Machine Learning, LLM, Linux, NumPy, R, Computer Vision, SQL, Data Engineering",2022,7,2022-07-04,160K+
214,AI Engineer,Snowflake,"Seattle, WA",Senior,Hybrid,179784,"Python, MLOps, Kubernetes",2024,6,2024-06-17,160K+
215,LLM Engineer,Accenture,"Seattle, WA",Mid,Hybrid,134222,"Computer Vision, SQL, scikit-learn, Linux, Tableau",2024,5,2024-05-23,130-160K
216,AI Product Manager,Palantir,"Los Angeles, CA",Mid,Remote,135511,"Kubernetes, NumPy, Scala, MLOps, Git, PyTorch, Statistics",2025,2,2025-02-08,130-160K
217,Deep Learning Engineer,Google,"Berlin, Germany",Entry,Remote,134994,"Git, Docker, AWS, TensorFlow, FastAPI",2023,4,2023-04-14,130-160K
218,Computer Vision Engineer,Apple,"London, UK",Senior,Remote,162011,"PyTorch, AWS, Spark, Airflow, Power BI, SQL, GCP, TensorFlow",2025,5,2025-05-25,160K+
219,AI Research Scientist,Apple,Remote,Entry,Remote,97942,"LLM, Hadoop, Feature Engineering, AWS, Statistics, Java, Git",2025,12,2025-12-18,70-100K
220,NLP Engineer,Meta,"San Francisco, CA",Mid,Remote,125420,"Python, scikit-learn, Git, LLM, NLP",2023,4,2023-04-14,100-130K
221,LLM Engineer,Google,"Sydney, Australia",Senior,Remote,227760,"Scala, FastAPI, NumPy, Feature Engineering",2025,2,2025-02-19,160K+
222,Machine Learning Engineer,Microsoft,"London, UK",Entry,Hybrid,74644,"MLOps, Hadoop, Statistics, Scala, Linux, Kubernetes",2025,7,2025-07-23,70-100K
223,AI Research Scientist,Apple,"Boston, MA",Mid,Onsite,155858,"NLP, Docker, Kubernetes, Data Engineering",2024,7,2024-07-04,130-160K
224,LLM Engineer,ByteDance,"New York, NY",Mid,Remote,112503,"Deep Learning, Kubernetes, LLM",2025,12,2025-12-20,100-130K
225,Machine Learning Engineer,McKinsey,"Seattle, WA",Entry,Remote,90752,"Airflow, Java, PyTorch, LLM, Power BI",2025,3,2025-03-01,70-100K
226,Data Analyst,JPMorgan,Remote,Mid,Remote,93619,"MLOps, Computer Vision, Python",2022,4,2022-04-05,70-100K
227,Data Scientist,Nvidia,"Bengaluru, India",Lead,Remote,50562,"Power BI, Machine Learning, SQL, TensorFlow, NLP, Data Engineering, Transformers",2024,3,2024-03-03,<70K
228,Computer Vision Engineer,Deloitte,"Austin, TX",Entry,Hybrid,82060,"Linux, Airflow, R, SQL",2024,7,2024-07-06,70-100K
229,AI Engineer,Qualcomm,"Seattle, WA",Mid,Remote,119298,"Hadoop, Statistics, R, Azure, Data Engineering, Tableau, Scala",2022,5,2022-05-13,100-130K
230,Machine Learning Engineer,Amazon,"Toronto, Canada",Mid,Hybrid,144062,"SQL, Git, Pandas, Hadoop, Tableau, Airflow, A/B Testing",2024,10,2024-10-17,130-160K
231,Data Scientist,Meta,"San Francisco, CA",Senior,Remote,134298,"PyTorch, A/B Testing, Scala, Pandas, Spark",2025,2,2025-02-08,130-160K
232,MLOps Engineer,Meta,"London, UK",Lead,Remote,189600,"Git, Pandas, AWS, Hadoop",2024,12,2024-12-23,160K+
233,AI Engineer,Databricks,"Bengaluru, India",Mid,Hybrid,36739,"GCP, R, LLM, AWS",2024,2,2024-02-02,<70K
234,Data Scientist,Amazon,"Chicago, IL",Entry,Onsite,76694,"MLOps, scikit-learn, AWS, Transformers",2022,3,2022-03-19,70-100K
235,Deep Learning Engineer,Microsoft,"San Francisco, CA",Mid,Remote,171994,"NumPy, Airflow, NLP",2024,6,2024-06-05,160K+
236,AI Product Manager,Wipro,"Boston, MA",Senior,Hybrid,170772,"AWS, Pandas, Spark, Git, LLM",2025,5,2025-05-05,160K+
237,Machine Learning Engineer,Google,"Bengaluru, India",Senior,Onsite,36074,"TensorFlow, AWS, Transformers, Feature Engineering, Airflow, LLM, Computer Vision",2024,2,2024-02-16,<70K
238,Machine Learning Engineer,Wipro,"New York, NY",Lead,Remote,211836,"scikit-learn, Data Engineering, Python",2023,4,2023-04-23,160K+
239,Machine Learning Engineer,Meta,"San Francisco, CA",Entry,Remote,88560,"FastAPI, Kubernetes, Scala, Hadoop, Data Engineering, GCP, AWS, Tableau",2024,8,2024-08-26,70-100K
240,AI Research Scientist,DeepMind,"Bengaluru, India",Entry,Remote,32098,"Statistics, SQL, Transformers",2023,2,2023-02-03,<70K
241,AI Engineer,Intel,"New York, NY",Entry,Onsite,85286,"scikit-learn, A/B Testing, SQL",2024,11,2024-11-06,70-100K
242,MLOps Engineer,Nvidia,"San Francisco, CA",Mid,Onsite,117164,"Power BI, Statistics, LLM, Computer Vision, PyTorch, SQL",2024,9,2024-09-27,100-130K
243,LLM Engineer,Google,"San Francisco, CA",Entry,Onsite,106855,"A/B Testing, GCP, NLP, Python, R, Deep Learning, Transformers, Docker",2025,8,2025-08-28,100-130K
244,Machine Learning Engineer,HCL Technologies,"Los Angeles, CA",Lead,Remote,228726,"Git, AWS, NumPy, Data Engineering, GCP, Java, Deep Learning, Spark",2022,8,2022-08-15,160K+
245,Data Scientist,McKinsey,Remote,Entry,Hybrid,71216,"Deep Learning, Pandas, FastAPI",2025,10,2025-10-08,70-100K
246,LLM Engineer,McKinsey,"London, UK",Mid,Hybrid,133900,"Hadoop, A/B Testing, LLM, TensorFlow, GCP, Data Engineering",2025,1,2025-01-17,130-160K
247,LLM Engineer,Adobe,Remote,Lead,Remote,204632,"AWS, Kubernetes, Azure, Airflow, NLP, Machine Learning",2022,2,2022-02-22,160K+
248,AI Engineer,Goldman Sachs,Remote,Senior,Remote,153676,"Machine Learning, Deep Learning, Git, Tableau, GCP, A/B Testing, Kubernetes, MLOps",2024,1,2024-01-26,130-160K
249,Deep Learning Engineer,Databricks,"Pune, India",Entry,Remote,33524,"NLP, Scala, Java, Airflow, Docker, Linux, Tableau",2025,7,2025-07-09,<70K
250,AI Engineer,IBM,Remote,Entry,Remote,98830,"Airflow, TensorFlow, scikit-learn, Hadoop",2022,8,2022-08-09,70-100K
251,Computer Vision Engineer,Google,"London, UK",Mid,Remote,110754,"NLP, Spark, MLOps, Docker, NumPy, Java",2025,6,2025-06-09,100-130K
252,Deep Learning Engineer,Snowflake,"San Francisco, CA",Mid,Onsite,151867,"R, NumPy, PyTorch, Power BI, Airflow, Deep Learning",2022,12,2022-12-17,130-160K
253,AI Engineer,TCS,"Chicago, IL",Senior,Remote,209214,"PyTorch, Hadoop, TensorFlow, Feature Engineering",2022,6,2022-06-23,160K+
254,Data Scientist,OpenAI,"Los Angeles, CA",Mid,Onsite,129472,"SQL, Hadoop, NumPy, Java, LLM, Spark, Deep Learning, A/B Testing",2024,6,2024-06-12,100-130K
255,Machine Learning Engineer,Intel,"Hyderabad, India",Senior,Remote,38967,"PyTorch, Kubernetes, Azure, Linux, Computer Vision, Transformers",2023,4,2023-04-09,<70K
256,MLOps Engineer,Adobe,"Berlin, Germany",Lead,Hybrid,174061,"MLOps, AWS, Python, Computer Vision, Scala, LLM",2025,5,2025-05-23,160K+
257,Data Analyst,DeepMind,"Boston, MA",Mid,Remote,95388,"Azure, Feature Engineering, LLM, Scala, Airflow",2024,1,2024-01-17,70-100K
258,AI Architect,ByteDance,"London, UK",Senior,Hybrid,181002,"LLM, NLP, A/B Testing, Machine Learning, scikit-learn",2025,11,2025-11-11,160K+
259,AI Research Scientist,Meta,"Hyderabad, India",Lead,Remote,66060,"Scala, Hadoop, PyTorch, Airflow",2025,11,2025-11-05,<70K
260,Deep Learning Engineer,DeepMind,"Sydney, Australia",Mid,Hybrid,149516,"TensorFlow, GCP, scikit-learn, NumPy, Pandas, Computer Vision",2025,11,2025-11-26,130-160K
261,AI Engineer,Baidu,"Austin, TX",Mid,Remote,115984,"AWS, Statistics, NLP, Hadoop, Machine Learning, NumPy, MLOps, Data Engineering",2025,3,2025-03-22,100-130K
262,Computer Vision Engineer,DeepMind,"New York, NY",Mid,Onsite,129567,"scikit-learn, NumPy, Power BI, Statistics, Docker, Spark",2025,8,2025-08-02,100-130K
263,AI Research Scientist,Databricks,"Amsterdam, Netherlands",Entry,Onsite,63548,"Computer Vision, Git, LLM, Azure, SQL, Linux, Data Engineering",2023,4,2023-04-11,<70K
264,AI Engineer,Stripe,Singapore,Mid,Remote,114458,"AWS, Deep Learning, R, Kubernetes, Transformers, Java, A/B Testing, Feature Engineering",2022,8,2022-08-09,100-130K
265,Data Scientist,TCS,Remote,Entry,Onsite,80678,"MLOps, Linux, Airflow",2024,8,2024-08-13,70-100K
266,Machine Learning Engineer,Uber,"Hyderabad, India",Lead,Onsite,49329,"GCP, SQL, Python, Transformers, NumPy, Computer Vision, Data Engineering",2025,6,2025-06-10,<70K
267,Machine Learning Engineer,OpenAI,Remote,Entry,Onsite,115044,"Statistics, Feature Engineering, Scala, scikit-learn, Linux",2025,3,2025-03-11,100-130K
268,AI Architect,IBM,"Hyderabad, India",Entry,Onsite,25931,"SQL, Spark, Java, NumPy, Machine Learning, NLP",2025,10,2025-10-17,<70K
269,Machine Learning Engineer,OpenAI,"Bengaluru, India",Entry,Onsite,25513,"PyTorch, NLP, SQL, Computer Vision, FastAPI",2024,2,2024-02-18,<70K
270,Data Scientist,Infosys,"New York, NY",Senior,Remote,149509,"NLP, Tableau, MLOps, Azure, FastAPI, Data Engineering",2023,12,2023-12-20,130-160K
271,Machine Learning Engineer,Microsoft,"San Francisco, CA",Mid,Remote,156237,"Scala, GCP, Pandas, FastAPI, Statistics",2023,9,2023-09-16,130-160K
272,Computer Vision Engineer,Infosys,"Los Angeles, CA",Mid,Remote,108014,"Computer Vision, R, Docker",2025,9,2025-09-03,100-130K
273,Deep Learning Engineer,Microsoft,"Seattle, WA",Mid,Onsite,155894,"Power BI, Feature Engineering, PyTorch, NLP, AWS",2025,5,2025-05-12,130-160K
274,NLP Engineer,Apple,"Hyderabad, India",Entry,Onsite,124774,"Python, MLOps, Kubernetes",2024,8,2024-08-20,100-130K
275,Data Scientist,Wipro,"Austin, TX",Mid,Remote,101631,"Feature Engineering, Tableau, Git, Pandas, Linux, Hadoop",2025,11,2025-11-26,100-130K
276,Machine Learning Engineer,Microsoft,"Hyderabad, India",Lead,Onsite,61232,"FastAPI, A/B Testing, Data Engineering",2023,7,2023-07-25,<70K
277,AI Engineer,Google,"Bengaluru, India",Senior,Onsite,47805,"A/B Testing, R, Computer Vision, FastAPI",2024,2,2024-02-09,<70K
278,MLOps Engineer,Google,"Berlin, Germany",Mid,Hybrid,110243,"Spark, scikit-learn, NLP, Azure, Java, NumPy, Computer Vision, Hadoop",2024,11,2024-11-21,100-130K
279,AI Engineer,McKinsey,Remote,Lead,Remote,204700,"Kubernetes, Java, A/B Testing, Linux, Hadoop, R, Deep Learning, TensorFlow",2025,6,2025-06-08,160K+
280,Data Scientist,Meta,"Los Angeles, CA",Mid,Remote,109873,"Deep Learning, Feature Engineering, Data Engineering, R",2024,2,2024-02-16,100-130K
281,Deep Learning Engineer,Google,"Boston, MA",Entry,Hybrid,100145,"LLM, Java, Azure",2025,8,2025-08-11,100-130K
282,AI Engineer,Google,"New York, NY",Mid,Hybrid,140868,"A/B Testing, NumPy, Data Engineering, PyTorch, Scala, Git, scikit-learn",2023,6,2023-06-12,130-160K
283,NLP Engineer,ByteDance,"Seattle, WA",Mid,Hybrid,147837,"Kubernetes, R, MLOps",2025,12,2025-12-24,130-160K
284,AI Engineer,Meta,"New York, NY",Entry,Onsite,80250,"Feature Engineering, GCP, scikit-learn, NLP",2025,1,2025-01-21,70-100K
285,AI Research Scientist,Databricks,"Pune, India",Mid,Hybrid,50640,"MLOps, R, Python, Power BI, NumPy, SQL, Tableau",2025,10,2025-10-16,<70K
286,Computer Vision Engineer,TCS,Singapore,Senior,Remote,127688,"NLP, Git, Transformers, Java",2025,7,2025-07-20,100-130K
287,Computer Vision Engineer,TCS,"Seattle, WA",Lead,Onsite,199302,"MLOps, Scala, FastAPI, LLM, Pandas, Data Engineering",2025,5,2025-05-27,160K+
288,Deep Learning Engineer,JPMorgan,"Hyderabad, India",Lead,Hybrid,63790,"Azure, Statistics, Pandas, MLOps",2025,11,2025-11-06,<70K
289,LLM Engineer,Infosys,"Seattle, WA",Entry,Remote,104147,"FastAPI, Statistics, Linux, Airflow, Python, Power BI",2023,7,2023-07-05,100-130K
290,Machine Learning Engineer,Google,"Seattle, WA",Senior,Onsite,157481,"Power BI, Docker, PyTorch, Pandas, Airflow, Java, NLP, Git",2024,6,2024-06-27,130-160K
291,AI Engineer,Snowflake,"Bengaluru, India",Senior,Remote,45523,"Git, Hadoop, Statistics, Pandas, scikit-learn, SQL, GCP, Linux",2024,11,2024-11-11,<70K
292,Data Analyst,Google,"Hyderabad, India",Mid,Onsite,21812,"Spark, NumPy, GCP, Git, Java, NLP",2023,3,2023-03-22,<70K
293,Machine Learning Engineer,ByteDance,"Hyderabad, India",Entry,Remote,25030,"Power BI, MLOps, Kubernetes, Python, scikit-learn",2024,3,2024-03-02,<70K
294,Machine Learning Engineer,Apple,"San Francisco, CA",Lead,Hybrid,228324,"LLM, R, Pandas, TensorFlow, Airflow, Java, Kubernetes, Power BI",2023,3,2023-03-17,160K+
295,Machine Learning Engineer,Adobe,"Boston, MA",Mid,Remote,138906,"Azure, scikit-learn, NumPy, Statistics",2023,10,2023-10-17,130-160K
296,AI Engineer,Airbnb,"Hyderabad, India",Senior,Remote,42807,"Data Engineering, Hadoop, TensorFlow, Transformers, Git",2025,2,2025-02-13,<70K
297,Data Scientist,Wipro,"San Francisco, CA",Mid,Onsite,127636,"Java, Data Engineering, R, SQL, Docker, Scala, Transformers",2023,9,2023-09-03,100-130K
298,Data Analyst,Amazon,"Mumbai, India",Mid,Remote,24038,"Azure, Linux, NLP",2023,12,2023-12-24,<70K
299,NLP Engineer,DeepMind,"Amsterdam, Netherlands",Senior,Remote,174180,"scikit-learn, TensorFlow, Deep Learning, Java, SQL, R",2025,9,2025-09-03,160K+
300,LLM Engineer,Amazon,"Seattle, WA",Mid,Hybrid,150039,"Transformers, SQL, Git, scikit-learn, PyTorch, Tableau",2022,12,2022-12-20,130-160K
301,Machine Learning Engineer,Wipro,"San Francisco, CA",Senior,Remote,153268,"NLP, Statistics, LLM, R, TensorFlow, Docker, Git",2025,7,2025-07-13,130-160K
302,NLP Engineer,Google,"New York, NY",Mid,Hybrid,115851,"Statistics, Docker, LLM, scikit-learn, Data Engineering, Airflow, Linux",2025,6,2025-06-01,100-130K
303,LLM Engineer,Airbnb,"San Francisco, CA",Entry,Hybrid,109784,"Deep Learning, LLM, Azure, NumPy, A/B Testing, Data Engineering, Feature Engineering",2024,7,2024-07-21,100-130K
304,AI Research Scientist,Microsoft,"New York, NY",Senior,Remote,197476,"AWS, PyTorch, Feature Engineering",2024,2,2024-02-10,160K+
305,MLOps Engineer,Meta,"New York, NY",Senior,Onsite,117540,"MLOps, Hadoop, NLP, Statistics, Machine Learning",2025,6,2025-06-16,100-130K
306,AI Engineer,Snowflake,"Seattle, WA",Senior,Hybrid,169097,"Transformers, Linux, Kubernetes, Python, Hadoop",2025,12,2025-12-24,160K+
307,MLOps Engineer,Meta,"Austin, TX",Senior,Remote,175073,"Feature Engineering, Data Engineering, Pandas, Git, Docker, Hadoop",2024,3,2024-03-21,160K+
308,MLOps Engineer,McKinsey,"Berlin, Germany",Entry,Hybrid,79709,"Machine Learning, SQL, Java, Airflow, Azure",2025,9,2025-09-09,70-100K
309,LLM Engineer,Goldman Sachs,"Los Angeles, CA",Senior,Remote,189952,"Statistics, MLOps, Feature Engineering, Java",2024,7,2024-07-12,160K+
310,LLM Engineer,Anthropic,"Berlin, Germany",Senior,Hybrid,173925,"Java, MLOps, Data Engineering, Kubernetes",2023,10,2023-10-22,160K+
311,AI Research Scientist,Microsoft,"Hyderabad, India",Lead,Remote,61081,"Spark, Machine Learning, Power BI, AWS, Computer Vision, SQL",2025,9,2025-09-26,<70K
312,AI Engineer,IBM,"Boston, MA",Entry,Onsite,106677,"NLP, Scala, Tableau, Power BI, AWS",2024,7,2024-07-12,100-130K
313,LLM Engineer,AMD,"San Francisco, CA",Mid,Onsite,136548,"Scala, Airflow, Pandas, R",2025,10,2025-10-01,130-160K
314,LLM Engineer,Microsoft,"New York, NY",Entry,Hybrid,110585,"Docker, AWS, Kubernetes, NumPy",2024,2,2024-02-22,100-130K
315,Data Scientist,Accenture,"Hyderabad, India",Mid,Hybrid,37308,"Kubernetes, FastAPI, SQL, Hadoop",2022,10,2022-10-19,<70K
316,Machine Learning Engineer,Palantir,"San Francisco, CA",Senior,Remote,170628,"AWS, Scala, Airflow, SQL, Statistics",2025,4,2025-04-15,160K+
